State,Source,coef,intercept
ND,Biomass,-11.842424242424093,23643.042424242125
ND,Coal,2509.8909090908201,-4896317.0909089148
ND,Ethenol,0.0,0.0
ND,Geothermal,0.0,0.0
ND,Hydropower,2103.4242424241797,-4111474.6242423011
ND,Natural Gas,461.52121212120392,-874958.9212121052
ND,Nuclear Energy,0.0,0.0
ND,Petroleum,2440.1454545453926,-4683555.3454544237
ND,Solar,0.0,0.0
ND,Total Consumption,7491.2969696967502,-14519019.896969263
ND,Wood and Waste,-11.842424242424093,23643.042424242125
ND,Wind,0.0,0.0
NE,Biomass,-180.09090909090489,356026.89090908261
NE,Coal,96.933333333316028,-169173.13333329931
NE,Ethenol,0.0,0.0
NE,Geothermal,0.0,0.0
NE,Hydropower,366.07272727271857,-707801.07272725541
NE,Natural Gas,8355.2666666664263,-16243753.666666193
NE,Nuclear Energy,-23.054545454545508,45481.054545454637
NE,Petroleum,4704.4181818180296,-9089177.0181815177
NE,Solar,0.0,0.0
NE,Total Consumption,13139.454545454128,-25452370.054544631
NE,Wood and Waste,-180.09090909090489,356026.89090908261
NE,Wind,0.0,0.0
NH,Biomass,218.99393939393232,-418771.59393937991
NH,Coal,1499.5333333332806,-2932470.3333332292
NH,Ethenol,0.0,0.0
NH,Geothermal,0.0,0.0
NH,Hydropower,-65.636363636367918,142066.03636364473
NH,Natural Gas,248.45454545453626,-484107.25454543636
NH,Nuclear Energy,0.0,0.0
NH,Petroleum,4409.1272727271298,-8559155.327272445
NH,Solar,0.0,0.0
NH,Total Consumption,6529.4666666664407,-12671210.066666223
NH,Wood and Waste,218.99393939393232,-418771.59393937991
NH,Wind,0.0,0.0
NJ,Biomass,1011.2787878787577,-1962574.8787878195
NJ,Coal,-669.66060606042322,1511555.4606057014
NJ,Ethenol,0.0,0.0
NJ,Geothermal,0.0,0.0
NJ,Hydropower,-503.31515151513594,987760.11515148461
NJ,Natural Gas,17680.787878787341,-34513654.18787773
NJ,Nuclear Energy,64.472727272723162,-126538.47272726464
NJ,Petroleum,45271.969696968321,-87809142.569694281
NJ,Solar,0.0,0.0
NJ,Total Consumption,63866.812121210314,-123875169.41211766
NJ,Wood and Waste,1011.2787878787577,-1962574.8787878195
NJ,Wind,0.0,0.0
NM,Biomass,-172.89090909090481,345450.0909090825
NM,Coal,5929.6484848483287,-11621244.44848454
NM,Ethenol,0.0,0.0
NM,Geothermal,0.0,0.0
NM,Hydropower,-11.296969696969462,22709.096969696511
NM,Natural Gas,7768.0606060604077,-15014865.86060567
NM,Nuclear Energy,0.0,0.0
NM,Petroleum,4222.5939393938243,-8170647.1939391671
NM,Solar,0.0,0.0
NM,Total Consumption,17563.224242423781,-34093148.224241517
NM,Wood and Waste,-172.89090909090481,345450.0909090825
NM,Wind,0.0,0.0
NV,Biomass,3.0363636363633244,-5043.0363636357506
NV,Coal,1474.1515151514736,-2888177.151515069
NV,Ethenol,0.0,0.0
NV,Geothermal,0.0,0.0
NV,Hydropower,-290.52727272726383,589329.72727270972
NV,Natural Gas,3683.3454545453446,-7207721.9454543293
NV,Nuclear Energy,0.0,0.0
NV,Petroleum,2961.4787878787001,-5745668.4787877062
NV,Solar,0.0,0.0
NV,Total Consumption,7834.5212121209843,-15262323.921211673
NV,Wood and Waste,3.0363636363633244,-5043.0363636357506
NV,Wind,0.0,0.0
NY,Biomass,264.94545454544453,-462111.5454545258
NY,Coal,5772.4545454544823,-10649978.654545328
NY,Ethenol,0.0,0.0
NY,Geothermal,0.0,0.0
NY,Hydropower,12211.769696969366,-23774541.769696314
NY,Natural Gas,28833.903030302241,-56085927.103028752
NY,Nuclear Energy,1728.3090909090442,-3388300.1090908167
NY,Petroleum,92098.654545452024,-178845210.85454044
NY,Solar,0.0,0.0
NY,Total Consumption,141174.98181817806,-273668181.58181077
NY,Wood and Waste,264.94545454544453,-462111.5454545258
NY,Wind,0.0,0.0
OH,Biomass,869.33333333330802,-1668494.9333332835
OH,Coal,38048.678787877659,-73410698.878785655
OH,Ethenol,0.0,0.0
OH,Geothermal,0.0,0.0
OH,Hydropower,-14.272727272726963,28168.072727272112
OH,Natural Gas,39465.957575756482,-76641178.557573617
OH,Nuclear Energy,0.60000000000017395,-1130.8000000003417
OH,Petroleum,31529.799999999133,-61046110.999998301
OH,Solar,0.0,0.0
OH,Total Consumption,110769.43030302705,-214407941.03029662
OH,Wood and Waste,869.33333333330802,-1668494.9333332835
OH,Wind,0.0,0.0
OK,Biomass,-322.60606060605284,642019.60606059071
OK,Coal,-168.96969696969254,332904.76969696092
OK,Ethenol,0.0,0.0
OK,Geothermal,0.0,0.0
OK,Hydropower,970.71515151511335,-1898142.9151514401
OK,Natural Gas,21510.630303029728,-41805461.630301893
OK,Nuclear Energy,0.0,0.0
OK,Petroleum,9978.6545454542647,-19307548.8545449
OK,Solar,0.0,0.0
OK,Total Consumption,31645.818181817296,-61394209.418180071
OK,Wood and Waste,-322.60606060605284,642019.60606059071
OK,Wind,0.0,0.0
OR,Biomass,296.39999999999407,-524730.19999998831
OR,Coal,-643.218181818164,1270375.818181783
OR,Ethenol,0.0,0.0
OR,Geothermal,0.0,0.0
OR,Hydropower,14004.709090908558,-27337777.509089857
OR,Natural Gas,6843.6303030301005,-13385285.030302633
OR,Nuclear Energy,0.0,0.0
OR,Petroleum,8572.0545454542935,-16590525.854544956
OR,Solar,0.0,0.0
OR,Total Consumption,29369.975757574783,-57092672.975755662
OR,Wood and Waste,296.39999999999407,-524730.19999998831
OR,Wind,0.0,0.0
PA,Biomass,642.89696969694876,-1215057.2969696557
PA,Coal,28716.703030302579,-54790833.703029409
PA,Ethenol,0.0,0.0
PA,Geothermal,0.0,0.0
PA,Hydropower,-549.49696969695219,1094398.0969696625
PA,Natural Gas,27770.515151514322,-53906294.715149872
PA,Nuclear Energy,330.99393939393394,-646128.39393938321
PA,Petroleum,36822.139393938305,-71096538.339391798
PA,Solar,0.0,0.0
PA,Total Consumption,94376.648484846082,-181775511.64848015
PA,Wood and Waste,642.89696969694876,-1215057.2969696557
PA,Wind,0.0,0.0
RI,Biomass,179.6242424242372,-349318.42424241389
RI,Coal,-1703.7757575757028,3357395.3757574675
RI,Ethenol,0.0,0.0
RI,Geothermal,0.0,0.0
RI,Hydropower,-4.9939393939393346,9860.193939393821
RI,Natural Gas,1161.006060606026,-2263797.0060605379
RI,Nuclear Energy,0.0,0.0
RI,Petroleum,821.97575757568302,-1472676.3757574288
RI,Solar,0.0,0.0
RI,Total Consumption,633.46060606054141,-1067854.6606059333
RI,Wood and Waste,179.6242424242372,-349318.42424241389
RI,Wind,0.0,0.0
SC,Biomass,-249.11515151514647,530550.7151515052
SC,Coal,3936.7090909089884,-7615661.9090907061
SC,Ethenol,0.0,0.0
SC,Geothermal,0.0,0.0
SC,Hydropower,-840.49090909090216,1684275.2909090773
SC,Natural Gas,8993.6666666664059,-17574929.666666154
SC,Nuclear Energy,20.836363636364226,-40703.63636363751
SC,Petroleum,5187.0666666665011,-9948097.8666663412
SC,Solar,0.0,0.0
SC,Total Consumption,16799.557575757044,-32434016.357574709
SC,Wood and Waste,-249.11515151514647,530550.7151515052
SC,Wind,0.0,0.0
SD,Biomass,-49.515151515150386,98524.715151512908
SD,Coal,-163.1151515151474,326302.71515150706
SD,Ethenol,0.0,0.0
SD,Geothermal,0.0,0.0
SD,Hydropower,6405.0848484846711,-12545713.684848135
SD,Natural Gas,601.90303030300413,-1154534.5030302515
SD,Nuclear Energy,23.969696969696045,-47003.96969696787
SD,Petroleum,1100.963636363605,-2070347.3636363018
SD,Solar,0.0,0.0
SD,Total Consumption,7869.7757575755295,-15294247.375757126
SD,Wood and Waste,-49.515151515150386,98524.715151512908
SD,Wind,0.0,0.0
TN,Biomass,972.3696969696656,-1862943.3696969079
TN,Coal,6756.1757575755228,-12899639.375757111
TN,Ethenol,0.0,0.0
TN,Geothermal,0.0,0.0
TN,Hydropower,-1466.0060606060197,2969386.4060605257
TN,Natural Gas,12252.903030302698,-23865468.703029647
TN,Nuclear Energy,0.0,0.0
TN,Petroleum,17359.157575757083,-33806980.957574792
TN,Solar,0.0,0.0
TN,Total Consumption,36846.969696968605,-71328589.369694829
TN,Wood and Waste,972.3696969696656,-1862943.3696969079
TN,Wind,0.0,0.0
TX,Biomass,1395.7212121211694,-2699654.3212120375
TX,Coal,561.95151515150678,-1079968.7515151349
TX,Ethenol,0.0,0.0
TX,Geothermal,0.0,0.0
TX,Hydropower,108.3333333333248,-203592.53333331659
TX,Natural Gas,136562.41818181399,-264999085.61817354
TX,Nuclear Energy,0.0,0.0
TX,Petroleum,107841.93939393615,-209876228.33938751
TX,Solar,0.0,0.0
TX,Total Consumption,247866.08484847724,-481558183.88483351
TX,Wood and Waste,1395.7212121211694,-2699654.3212120375
TX,Wind,0.0,0.0
UT,Biomass,5.1575757575749481,-8031.5575757559864
UT,Coal,-487.02424242425718,1031886.824242453
UT,Ethenol,0.0,0.0
UT,Geothermal,0.0,0.0
UT,Hydropower,1108.2303030302733,-2169837.4303029715
UT,Natural Gas,3462.7636363635379,-6709374.763636169
UT,Nuclear Energy,0.0,0.0
UT,Petroleum,4603.5696969695637,-8899350.3696967047
UT,Solar,0.0,0.0
UT,Total Consumption,8697.8545454542691,-16762738.854544912
UT,Wood and Waste,5.1575757575749481,-8031.5575757559864
UT,Wind,0.0,0.0
VA,Biomass,103.96363636363066,-149224.16363635243
VA,Coal,4351.3515151515649,-8190660.3515152475
VA,Ethenol,0.0,0.0
VA,Geothermal,0.0,0.0
VA,Hydropower,-700.21818181816207,1385464.0181817794
VA,Natural Gas,7688.9878787876714,-15004890.187878378
VA,Nuclear Energy,0.0,0.0
VA,Petroleum,23354.951515150751,-45369667.751513653
VA,Solar,0.0,0.0
VA,Total Consumption,34902.999999999083,-67478202.599998191
VA,Wood and Waste,103.96363636363066,-149224.16363635243
VA,Wind,0.0,0.0
VT,Biomass,-96.236363636360807,196017.03636363082
VT,Coal,-214.15757575757121,423456.15757574857
VT,Ethenol,0.0,0.0
VT,Geothermal,0.0,0.0
VT,Hydropower,35.406060606056769,-61296.00606059852
VT,Natural Gas,259.5454545454453,-509242.54545452714
VT,Nuclear Energy,0.0,0.0
VT,Petroleum,2598.7757575756914,-5047671.1757574454
VT,Solar,0.0,0.0
VT,Total Consumption,2487.0969696969005,-4802719.4969695611
VT,Wood and Waste,-96.236363636360807,196017.03636363082
VT,Wind,0.0,0.0
WA,Biomass,1103.0606060605817,-2103508.8606060129
WA,Coal,-1075.3090909090602,2124163.5090908483
WA,Ethenol,0.0,0.0
WA,Geothermal,0.0,0.0
WA,Hydropower,37718.81212121102,-73580253.212119043
WA,Natural Gas,10027.690909090641,-19588449.29090856
WA,Nuclear Energy,4992.9575757574239,-9796730.1575754602
WA,Petroleum,17748.006060605527,-34449211.606059551
WA,Solar,0.0,0.0
WA,Total Consumption,71618.278787876698,-139497498.47878376
WA,Wood and Waste,1103.0606060605817,-2103508.8606060129
WA,Wind,0.0,0.0
WI,Biomass,160.5090909090865,-275842.90909090039
WI,Coal,8384.4060606058192,-16132673.806060128
WI,Ethenol,0.0,0.0
WI,Geothermal,0.0,0.0
WI,Hydropower,67.20000000000384,-110532.20000000752
WI,Natural Gas,24314.618181817466,-47568785.218180418
WI,Nuclear Energy,0.0,0.0
WI,Petroleum,10936.678787878438,-21057260.87878719
WI,Solar,0.0,0.0
WI,Total Consumption,44023.921212119887,-85420937.921209499
WI,Wood and Waste,160.5090909090865,-275842.90909090039
WI,Wind,0.0,0.0
WV,Biomass,-192.08484848484341,389570.08484847477
WV,Coal,29983.133333332469,-58421424.933331624
WV,Ethenol,0.0,0.0
WV,Geothermal,0.0,0.0
WV,Hydropower,-70.139393939395461,147540.93939394236
WV,Natural Gas,2296.7151515151149,-4342063.7151514431
WV,Nuclear Energy,0.0,0.0
WV,Petroleum,2255.3030303029759,-4292860.9030301953
WV,Solar,0.0,0.0
WV,Total Consumption,34080.842424241477,-66129668.442422368
WV,Wood and Waste,-192.08484848484341,389570.08484847477
WV,Wind,0.0,0.0
WY,Biomass,-2.2909090909090155,6008.2909090907606
WY,Coal,3871.0121212120016,-7570884.6121209757
WY,Ethenol,0.0,0.0
WY,Geothermal,0.0,0.0
WY,Hydropower,350.22424242423455,-678969.4242424086
WY,Natural Gas,3445.3878787877361,-6704179.1878785063
WY,Nuclear Energy,0.0,0.0
WY,Petroleum,2917.1333333332504,-5640828.9333331697
WY,Solar,0.0,0.0
